d,n,omega,seed,row_index,predicted_step_size,observed_step_size,abs_r_l,beta_l,err_step
16,192,1.0,3,110,0.0961688196077636,0.09616881960776363,0.9758456702090039,102.96596832112346,2.7755575615628914e-17
16,192,1.0,3,159,0.051964078212651525,0.05196407821265153,0.61928918014865,142.0301445816358,6.938893903907228e-18
16,192,1.0,3,147,0.04224615763223242,0.04224615763223241,0.4535452278144074,115.25685715585709,6.938893903907228e-18
16,192,1.0,3,109,0.03950996036379926,0.03950996036379925,0.4470173687036598,128.00755653166158,6.938893903907228e-18
16,192,1.0,3,37,0.0014691420364598717,0.001469142036459861,0.016256862287769014,122.44636104397782,1.0625181290357943e-17
16,192,1.0,3,5,0.11918023856769436,0.11918023856769436,1.4721246137727726,152.57404046693682,0.0
16,192,1.0,3,0,0.10991248263100348,0.10991248263100349,1.305059749888163,140.98300268359102,1.3877787807814457e-17
16,192,1.0,3,174,0.08287828228496869,0.0828782822849687,0.8796941789762363,112.66316657408657,1.3877787807814457e-17
16,192,1.0,3,21,0.016726287833411943,0.01672628783341195,0.20963141009886543,157.07735484330996,6.938893903907228e-18
16,192,1.0,3,172,0.002984967283137334,0.0029849672831373368,0.0322639059092622,116.83009616620376,2.6020852139652106e-18
16,192,1.0,3,20,0.052765466462989526,0.05276546646298952,0.5736644079820077,118.19966556589661,6.938893903907228e-18
16,192,1.0,3,86,0.089814470456573,0.08981447045657301,1.125280074398931,156.97432717752238,1.3877787807814457e-17
16,192,1.0,3,64,0.04099606706018325,0.040996067060183244,0.4688459861351517,130.79044422934356,6.938893903907228e-18
16,192,1.0,3,99,0.16064250135921557,0.1606425013592156,1.698093688721889,111.73838238904884,2.7755575615628914e-17
16,192,1.0,3,55,0.04499298448675705,0.04499298448675707,0.47995728505555313,113.79300659176371,2.0816681711721685e-17
16,192,1.0,3,46,0.05326509208281431,0.053265092082814304,0.6464465692237296,147.29225311355674,6.938893903907228e-18
16,192,1.0,3,71,0.002474589095423051,0.002474589095423065,0.027918263904592955,127.28306562467547,1.3877787807814457e-17
16,192,1.0,4,77,0.042595674403878,0.042595674403878,0.49841663207029585,136.91595344623158,0.0
16,192,1.0,4,31,0.0634538636053147,0.0634538636053147,0.6648629812522036,109.78630379339478,0.0
16,192,1.0,4,102,0.049811957287369014,0.04981195728736902,0.5977950010796707,144.02482095646482,6.938893903907228e-18
16,192,1.0,4,69,0.1150344780433629,0.11503447804336286,1.2878385450688234,125.33338991793447,4.163336342344337e-17
16,192,1.0,4,113,0.037628171634359164,0.03762817163435918,0.39114300877694896,108.05501094352952,1.3877787807814457e-17
16,192,1.0,4,153,0.027523378295999188,0.027523378295999216,0.3404231657588568,152.98002710122435,2.7755575615628914e-17
16,192,1.0,4,108,0.031503003417205785,0.031503003417205765,0.3275678174180099,108.11813195230879,2.0816681711721685e-17
16,192,1.0,4,65,0.021710151494290546,0.021710151494290546,0.26531699770573924,149.34972954543937,0.0
16,192,1.0,4,189,0.004723769708798254,0.004723769708798247,0.05427452115984499,132.0123515539534,6.938893903907228e-18
16,192,1.0,4,157,0.11546124590673769,0.11546124590673769,1.1823335521452853,104.85944366008516,0.0
16,192,1.0,4,80,0.007267513339376991,0.007267513339376985,0.0788377509492415,117.67840615888636,6.071532165918825e-18
16,192,1.0,4,73,0.07863634075156324,0.07863634075156323,0.9124008764576816,134.6247146398506,1.3877787807814457e-17
16,192,1.0,4,159,0.1374872618585174,0.13748726185851737,1.531046060516517,124.00853790858821,2.7755575615628914e-17
16,192,1.0,4,51,0.11868645651696906,0.11868645651696912,1.3847511202830884,136.12601239805144,5.551115123125783e-17
16,192,1.0,4,176,0.11263875635740796,0.11263875635740797,1.3411838037095598,141.77540834428936,1.3877787807814457e-17
16,192,1.0,4,188,0.09066189648930913,0.09066189648930913,0.9967876471226704,120.88034630892491,0.0
16,192,1.0,4,9,0.048335977603847564,0.048335977603847564,0.5597618185971851,134.11134879321452,0.0
16,192,1.0,4,91,0.12560272072636403,0.12560272072636405,1.4601183363317691,135.13816454213332,2.7755575615628914e-17
16,192,1.0,4,35,0.024957698607748557,0.02495769860774856,0.28902910291049233,134.11398842587076,3.469446951953614e-18
16,192,1.0,4,109,0.11225768636516648,0.11225768636516648,1.25472969089973,124.9304129483947,0.0
16,192,1.0,5,167,0.3198774964724836,0.3198774964724836,4.019792989575734,157.9210417509822,0.0
16,192,1.0,5,98,0.11620898036686853,0.11620898036686853,1.248112711997678,115.35282414921059,0.0
16,192,1.0,5,122,0.06391928000411017,0.06391928000411017,0.7394911652620779,133.84502430179228,0.0
16,192,1.0,5,151,0.020075410338389773,0.02007541033838978,0.20710232098189696,106.42436563399258,6.938893903907228e-18
16,192,1.0,5,116,0.07655236463061245,0.07655236463061245,0.8692282344794866,128.92894504660362,0.0
16,192,1.0,5,147,0.12297702599565728,0.1229770259956573,1.3612883713252502,122.53278287584686,1.3877787807814457e-17
16,192,1.0,5,166,0.17430755429924752,0.1743075542992475,1.8637353174685094,114.32364204439156,2.7755575615628914e-17
16,192,1.0,5,56,0.07573523273679258,0.07573523273679258,0.8239961489852194,118.37348541768883,0.0
16,192,1.0,5,39,0.10281082017116003,0.10281082017116006,1.3110344194098857,162.6112318573763,2.7755575615628914e-17
16,192,1.0,5,190,0.10284729608140422,0.10284729608140422,1.2000031122516188,136.13788153530174,0.0
16,192,1.0,5,175,0.0799426670554409,0.0799426670554409,0.906042473299792,128.4516974127085,0.0
16,192,1.0,5,166,0.17430755429924752,0.1743075542992475,1.8637353174685094,114.32364204439156,2.7755575615628914e-17
16,192,1.0,5,179,0.100191516327332,0.100191516327332,1.0694575652199263,113.93711412345323,0.0
16,192,1.0,5,15,0.006978839645654222,0.006978839645654213,0.07919770507157509,128.7830644593925,8.673617379884035e-18
16,192,1.0,5,171,0.026374130744968666,0.026374130744968655,0.34098591395745803,167.15392079602458,1.0408340855860843e-17
16,192,1.0,5,81,0.014005595273174494,0.014005595273174484,0.15266586710909502,118.81759381260628,1.0408340855860843e-17
16,192,1.0,5,112,0.05695103855583631,0.056951038555836324,0.6768672965573108,141.25497937108082,1.3877787807814457e-17
16,192,1.0,5,94,0.11917714125997324,0.11917714125997327,1.3516794717734766,128.63569845363435,2.7755575615628914e-17
16,192,1.0,5,102,0.06118633627587815,0.06118633627587815,0.6865164264789487,125.89050274823066,0.0
16,192,1.0,5,72,0.06177277234635883,0.061772772346358806,0.6778979997300993,120.42995367039984,2.0816681711721685e-17
16,320,1.0,0,28,0.022133237498945003,0.022133237498945017,0.25328178813818925,130.9537799575961,1.3877787807814457e-17
16,320,1.0,0,201,0.09155627174425171,0.09155627174425167,1.0058359679110715,120.69189998735358,4.163336342344337e-17
16,320,1.0,0,256,0.13873177299063286,0.13873177299063286,1.7413285491570423,157.54679313308492,0.0
16,320,1.0,0,68,0.07286208334831555,0.07286208334831554,0.833711305982157,130.9266971724823,1.3877787807814457e-17
16,320,1.0,0,96,0.15168151775742295,0.15168151775742297,1.636307931608266,116.376352084761,2.7755575615628914e-17
16,320,1.0,0,187,0.028529620659710125,0.02852962065971014,0.37573792821338636,173.4515073859534,1.3877787807814457e-17
16,320,1.0,0,278,0.09331482152110107,0.0933148215211011,1.0531604712377982,127.37606870772055,2.7755575615628914e-17
16,320,1.0,0,149,0.044705257936698,0.044705257936697995,0.47512123792993277,112.95141546123742,6.938893903907228e-18
16,320,1.0,0,34,0.11467546040105304,0.11467546040105302,1.245576020301074,117.97758242902067,2.7755575615628914e-17
16,320,1.0,0,156,0.028856268125570784,0.028856268125570777,0.32533720768282537,127.1121721951699,6.938893903907228e-18
16,320,1.0,0,102,0.014524557660030826,0.014524557660030841,0.16788260051636028,133.59971931921467,1.5612511283791264e-17
16,320,1.0,0,78,0.036117829069744395,0.03611782906974438,0.4090148963335336,128.2433853533777,1.3877787807814457e-17
16,320,1.0,0,240,0.11936374879754644,0.11936374879754644,1.3116740938060185,120.75551715021781,0.0
16,320,1.0,0,285,0.08163162681586207,0.08163162681586204,0.9256165194023733,128.57167167858083,2.7755575615628914e-17
16,320,1.0,0,93,0.13454781212887962,0.13454781212887965,1.512363501949836,126.3453013544826,2.7755575615628914e-17
16,320,1.0,0,180,0.06677650846620121,0.0667765084662012,0.821030574512029,151.17196057543822,1.3877787807814457e-17
16,320,1.0,0,22,0.030280411599015192,0.03028041159901518,0.36802753947508293,147.71924790967472,1.0408340855860843e-17
16,320,1.0,0,197,0.14079181640108826,0.1407918164010882,1.551332450624833,121.41013173786368,5.551115123125783e-17
16,320,1.0,0,206,0.06366398659463449,0.06366398659463447,0.6705233137029967,110.92772457063052,1.3877787807814457e-17
16,320,1.0,0,64,0.12647990769133854,0.12647990769133854,1.3819840132085908,119.3886271763813,0.0
16,320,1.0,1,157,0.031193416864545402,0.03119341686454541,0.3693861481336125,140.22818495512547,6.938893903907228e-18
16,320,1.0,1,284,0.09968941253942368,0.09968941253942366,1.0775129814352629,116.82800178783732,1.3877787807814457e-17
16,320,1.0,1,99,0.06749645960933766,0.06749645960933767,0.792522894645904,137.867419680824,1.3877787807814457e-17
16,320,1.0,1,145,0.05393529457060651,0.053935294570606515,0.5992871706810412,123.45931163364847,6.938893903907228e-18
16,320,1.0,1,228,0.023962890629489912,0.023962890629489905,0.24983957899567377,108.70363517901039,6.938893903907228e-18
16,320,1.0,1,136,0.11635335502892434,0.11635335502892433,1.3188658702122789,128.4823401410983,1.3877787807814457e-17
16,320,1.0,1,77,0.06348005801055803,0.063480058010558,0.7017618975073967,122.20949195688198,2.7755575615628914e-17
16,320,1.0,1,311,0.028731846903988507,0.0287318469039885,0.28438151592903926,97.96606014471303,6.938893903907228e-18
16,320,1.0,1,141,0.0327697227741343,0.0327697227741343,0.4168634246695282,161.82367117288197,0.0
16,320,1.0,1,12,0.05336052265634401,0.05336052265634403,0.6165236572280759,133.49326106963167,2.0816681711721685e-17
16,320,1.0,1,179,0.081882321285616,0.08188232128561598,0.9915718471022639,146.64527806947018,1.3877787807814457e-17
16,320,1.0,1,292,0.012664627524153194,0.012664627524153186,0.129989336987836,105.34904777354392,8.673617379884035e-18
16,320,1.0,1,67,0.10166188380768261,0.10166188380768264,1.1412030826560429,126.01132155385557,2.7755575615628914e-17
16,320,1.0,1,120,0.1894758107807912,0.18947581078079123,2.2742216392139114,144.06484848514663,2.7755575615628914e-17
16,320,1.0,1,159,0.050031384203231756,0.05003138420323174,0.585768125510397,137.07758191119265,1.3877787807814457e-17
16,320,1.0,1,195,0.026670746647449284,0.026670746647449284,0.2917448976771053,119.6564712233834,0.0
16,320,1.0,1,142,0.023643113896274326,0.023643113896274322,0.2868726017163423,147.22067193434694,3.469446951953614e-18
16,320,1.0,1,248,0.07740585822556753,0.07740585822556757,0.8331980293001169,115.86407740090912,4.163336342344337e-17
16,320,1.0,1,42,0.005366531638255198,0.005366531638255209,0.055888960244381725,108.4587692815315,1.1275702593849246e-17
16,320,1.0,1,118,0.07457039522223045,0.07457039522223047,0.8246121090589074,122.28312426029731,1.3877787807814457e-17
16,320,1.0,2,98,0.05181823630979333,0.05181823630979331,0.47516467488848946,84.08587319696692,1.3877787807814457e-17
16,320,1.0,2,245,0.0815590061056852,0.0815590061056852,0.8416009858559843,106.48014199438916,0.0
16,320,1.0,2,42,0.08330548549574006,0.08330548549574004,0.9646523285123498,134.08939596547208,1.3877787807814457e-17
16,320,1.0,2,236,0.07843474896711318,0.07843474896711315,0.9374992392750205,142.86466467202862,2.7755575615628914e-17
16,320,1.0,2,112,0.03580637276431293,0.03580637276431293,0.39784676959543264,123.45566265776156,0.0
16,320,1.0,2,281,0.026075959450240657,0.026075959450240663,0.28465691982963914,119.16889089189374,6.938893903907228e-18
16,320,1.0,2,197,0.1370113265148761,0.1370113265148761,1.5469912185646526,127.48607626275262,0.0
16,320,1.0,2,110,0.06659104132034148,0.06659104132034147,0.7365605535226447,122.34473948964046,1.3877787807814457e-17
16,320,1.0,2,148,0.12307493624348566,0.12307493624348566,1.3682168314270835,123.58638200818415,0.0
16,320,1.0,2,306,0.02594774248404485,0.025947742484044852,0.3067432802054051,139.74972327277084,3.469446951953614e-18
16,320,1.0,2,13,0.03603604059400256,0.036036040594002554,0.41707341804873455,133.9525197571624,6.938893903907228e-18
16,320,1.0,2,78,0.00895115815639975,0.008951158156399738,0.09811581067506392,120.14882604172087,1.214306433183765e-17
16,320,1.0,2,39,0.020777728399609438,0.020777728399609445,0.21363243929706321,105.71540276619663,6.938893903907228e-18
16,320,1.0,2,59,0.021134759776564333,0.02113475977656435,0.22875414577600983,117.15027584510517,1.734723475976807e-17
16,320,1.0,2,147,0.03638084021121644,0.03638084021121642,0.3947861197588054,117.75471353305176,2.0816681711721685e-17
16,320,1.0,2,120,0.24206355267019347,0.24206355267019347,2.9143221394174423,144.9493610083347,0.0
16,320,1.0,2,85,0.021716430197901475,0.021716430197901482,0.23484622691853074,116.94732746099766,6.938893903907228e-18
16,320,1.0,2,12,0.08550667269008612,0.0855066726900861,1.0119737884375088,140.067866435453,1.3877787807814457e-17
16,320,1.0,2,90,0.07238918166225988,0.07238918166225988,0.7686893334262448,112.75982033809328,0.0
16,320,1.0,2,207,0.003024594247635745,0.0030245942476357555,0.03290731695170246,118.37246859323501,1.0408340855860843e-17
16,320,1.0,3,176,0.011263996573037869,0.011263996573037855,0.12794884843351695,129.02912247748952,1.3877787807814457e-17
16,320,1.0,3,51,0.02043799736801485,0.020437997368014854,0.23170709274517787,128.52925151014944,3.469446951953614e-18
16,320,1.0,3,37,0.11642307207650196,0.11642307207650195,1.4393080525603568,152.8373153485869,1.3877787807814457e-17
16,320,1.0,3,205,0.14187258692978202,0.141872586929782,1.5854722158588763,124.88788071517281,2.7755575615628914e-17
16,320,1.0,3,275,0.008032243770674756,0.008032243770674762,0.08712661186519144,117.65974170663887,5.204170427930421e-18
16,320,1.0,3,286,0.08634377294549468,0.08634377294549467,1.071276788768821,153.93640729643914,1.3877787807814457e-17
16,320,1.0,3,102,0.1325911182065704,0.1325911182065704,1.3991745386588148,111.35633286816173,0.0
16,320,1.0,3,87,0.04426072648888873,0.04426072648888873,0.484961484375261,120.05421723474217,0.0
16,320,1.0,3,118,0.025347309978999262,0.025347309978999255,0.29511865970611506,135.55938434407028,6.938893903907228e-18
16,320,1.0,3,4,0.1189549134304194,0.11895491343041939,1.499467142602532,158.89459951268148,1.3877787807814457e-17
16,320,1.0,3,305,0.08298195417740699,0.08298195417740699,0.9790795898772815,139.2094374630892,0.0
16,320,1.0,3,285,0.05891797172422452,0.05891797172422452,0.7008197997219532,141.48719962299143,0.0
16,320,1.0,3,281,0.06723926048668533,0.06723926048668533,0.7679069189297811,130.42814110849253,0.0
16,320,1.0,3,258,0.0914393213995478,0.0914393213995478,1.079183106141119,139.29139490420684,0.0
16,320,1.0,3,186,0.0010669485949448916,0.001066948594944884,0.011610683804731625,118.4209673433015,7.589415207398531e-18
16,320,1.0,3,161,0.020652149986682668,0.020652149986682654,0.21009886829433366,103.49440813070453,1.3877787807814457e-17
16,320,1.0,3,256,0.05155121810628685,0.051551218106286836,0.6397690842764727,154.01699158210025,1.3877787807814457e-17
16,320,1.0,3,120,0.10912265373763545,0.10912265373763544,1.1961665641936494,120.15821810858613,1.3877787807814457e-17
16,320,1.0,3,184,0.005122519220564385,0.005122519220564371,0.06084678759331563,141.0938603309703,1.3877787807814457e-17
16,320,1.0,3,157,0.03710514928149408,0.037105149281494096,0.41590125431474156,125.63541942047434,1.3877787807814457e-17
16,320,1.0,4,196,0.034832504723840356,0.034832504723840356,0.39283173944288574,127.18729493278585,0.0
16,320,1.0,4,76,0.10527223900271349,0.10527223900271347,1.2896416034120968,150.07569040454266,1.3877787807814457e-17
16,320,1.0,4,293,0.09815570043057491,0.09815570043057492,1.0457614556243628,113.51002214302702,1.3877787807814457e-17
16,320,1.0,4,85,0.02893632938012102,0.02893632938012103,0.30611996303593747,111.91709422997985,6.938893903907228e-18
16,320,1.0,4,218,0.014860726274269022,0.014860726274269008,0.16560200944758563,124.1798511611934,1.3877787807814457e-17
16,320,1.0,4,64,0.004810844695317136,0.004810844695317138,0.05643713825385044,137.62181895228215,1.734723475976807e-18
16,320,1.0,4,75,0.07425394177189007,0.07425394177189008,0.832449688028567,125.6831229715195,1.3877787807814457e-17
16,320,1.0,4,13,0.07416872721766415,0.07416872721766415,0.849945058581761,131.32277583305785,0.0
16,320,1.0,4,191,0.1748179233108317,0.1748179233108317,1.746880468767241,99.85147038989177,0.0
16,320,1.0,4,226,0.05182454299889081,0.051824542998890805,0.6174197069949705,141.9351668031963,6.938893903907228e-18
16,320,1.0,4,244,0.09857784166737125,0.09857784166737127,1.0495096709801033,113.34810905971332,1.3877787807814457e-17
16,320,1.0,4,287,0.06488475254704995,0.06488475254704994,0.6875785030592017,112.29470404600599,1.3877787807814457e-17
16,320,1.0,4,96,0.06588330762410177,0.06588330762410177,0.6966013041551351,111.79381514708965,0.0
16,320,1.0,4,154,0.01614807161491658,0.016148071614916583,0.18069545948461485,125.21407394488537,3.469446951953614e-18
16,320,1.0,4,304,0.07833686118607244,0.07833686118607246,0.8544498679775212,118.97092593691818,1.3877787807814457e-17
16,320,1.0,4,211,0.03889847223737631,0.038898472237376296,0.45888456633333163,139.1687779525663,1.3877787807814457e-17
16,320,1.0,4,63,0.09764637811093808,0.09764637811093808,1.143560421639625,137.15320289330361,0.0
16,320,1.0,4,242,0.03397710016155876,0.033977100161558756,0.38244255121906434,126.69509234397665,6.938893903907228e-18
16,320,1.0,4,65,0.0208084236737485,0.020808423673748497,0.21468804970776034,106.44796857175947,3.469446951953614e-18
16,320,1.0,4,165,0.18963237400797725,0.1896323740079772,2.2339383582720265,138.7769717822247,5.551115123125783e-17
16,320,1.0,5,314,0.011216562275819405,0.011216562275819403,0.11920666503928867,112.94877692820214,1.734723475976807e-18
16,320,1.0,5,30,0.07598884891912898,0.07598884891912899,0.8515442219953826,125.57832361026686,1.3877787807814457e-17
16,320,1.0,5,165,0.006498023769437179,0.006498023769437169,0.08163391431845168,157.82603689597948,1.0408340855860843e-17
16,320,1.0,5,256,0.08513184511848988,0.08513184511848985,0.9424414465154061,122.55320175943648,2.7755575615628914e-17
16,320,1.0,5,175,0.03813194232223975,0.03813194232223975,0.42086082419252113,121.81454512217056,0.0
16,320,1.0,5,66,0.04976126501143257,0.04976126501143259,0.5718500975328054,132.06312643531533,2.0816681711721685e-17
16,320,1.0,5,215,0.026954371459048897,0.026954371459048897,0.31559136821489253,137.08559276544807,0.0
16,320,1.0,5,273,0.020530155864563505,0.0205301558645635,0.23492693963601274,130.9426570857155,6.938893903907228e-18
16,320,1.0,5,78,0.027354310810916407,0.027354310810916407,0.311194303110637,129.42307717507526,0.0
16,320,1.0,5,299,0.061377674080564285,0.06137767408056426,0.6775534845998741,121.86144199748146,2.7755575615628914e-17
16,320,1.0,5,247,0.047652160047495465,0.04765216004749545,0.556540723575575,136.40450475592408,1.3877787807814457e-17
16,320,1.0,5,168,0.003408700255663655,0.0034087002556636606,0.03851735839060222,127.68367166518638,5.637851296924623e-18
16,320,1.0,5,73,0.17146635767877386,0.17146635767877388,1.9755144590447862,132.74023439871002,2.7755575615628914e-17
16,320,1.0,5,184,0.09549664407058323,0.09549664407058323,1.0449127172019725,119.72471441802855,0.0
16,320,1.0,5,40,0.05714840645515754,0.05714840645515755,0.6170737138629234,116.59121916670715,6.938893903907228e-18
16,320,1.0,5,212,0.01030218973114512,0.01030218973114512,0.1172038034583025,129.4268326815921,0.0
16,320,1.0,5,93,0.09538886899732221,0.09538886899732223,1.134660176249914,141.49341414567493,1.3877787807814457e-17
16,320,1.0,5,103,0.03034374198502447,0.030343741985024472,0.3698773203022503,148.58573996221696,3.469446951953614e-18
16,320,1.0,5,292,0.00413474139669831,0.004134741396698299,0.05070398707883239,150.37911267505854,1.1275702593849246e-17
16,320,1.0,5,278,0.007799316838507162,0.007799316838507162,0.08548679509516366,120.13925775807584,0.0
