d,n,omega,seed,row_index,eta_col_sum_excl,delta_E1,abs_r_l,drop_E1
16,192,1.0,0,117,179.15210093959698,-0.23178280461701206,0.048117204417147175,0.23178280461701206
16,192,1.0,0,8,196.58930696219284,-3.054818884435207,0.5099488787024926,3.054818884435207
16,192,1.0,0,103,179.06577145109486,-0.9142113459243717,0.29389535833957803,0.9142113459243717
16,192,1.0,0,62,157.1081030282283,-1.7027505782231458,0.8323199632050873,1.7027505782231458
16,192,1.0,0,95,173.0982042222439,-0.12842096496856925,0.044299373831524935,0.12842096496856925
16,192,1.0,0,112,198.10553267452292,3.0624689447754747,0.8289254186877182,-3.0624689447754747
16,192,1.0,0,162,191.85193469273605,-2.051317949470132,0.40592071846327427,2.051317949470132
16,192,1.0,0,107,193.33384884650107,-0.025978214950129086,0.8390154383024178,0.025978214950129086
16,192,1.0,0,116,163.47211774980684,-1.9011767155450627,1.1640134702420608,1.9011767155450627
16,192,1.0,0,26,200.13196411790256,0.023420550317837296,0.20695069958170054,-0.023420550317837296
16,192,1.0,0,146,175.80043739638916,-0.3673647688156336,0.08716814075312396,0.3673647688156336
16,192,1.0,0,49,192.23096536245276,-6.21709545973988,1.8875745565711952,6.21709545973988
16,192,1.0,0,128,184.3478870125471,-0.47554677575718074,1.2639759055673758,0.47554677575718074
16,192,1.0,0,65,182.24164027460353,-0.09535769492688928,0.41609551597328887,0.09535769492688928
16,192,1.0,0,7,192.37297197100798,3.8708605338175914,1.1260250622614438,-3.8708605338175914
16,192,1.0,0,3,191.89859987862044,1.547569959263427,0.48069426801352355,-1.547569959263427
16,192,1.0,1,130,186.57542136387704,0.02244474980525979,0.025097101235842967,-0.02244474980525979
16,192,1.0,1,49,173.5556623921318,4.01852313175246,1.2197706235620842,-4.01852313175246
16,192,1.0,1,55,156.911160312189,-0.5386607956158116,0.22220679789798625,0.5386607956158116
16,192,1.0,1,11,189.38415797968588,-4.020114187022472,0.9339564226443624,4.020114187022472
16,192,1.0,1,21,190.94689775794524,2.60464878166286,1.8093080376291015,-2.60464878166286
16,192,1.0,1,96,187.1776575267513,-0.42623609441102417,1.3969174285744415,0.42623609441102417
16,192,1.0,1,28,184.17461743193735,1.9621299594780055,0.965092771342797,-1.9621299594780055
16,192,1.0,1,85,191.75005262259808,-1.6380046449803842,0.35756750331265064,1.6380046449803842
16,192,1.0,1,51,188.29754674207192,-1.0666530425966414,0.29120209368426053,1.0666530425966414
16,192,1.0,1,178,158.94796178141834,-1.6536893567316326,1.1675595647283572,1.6536893567316326
16,192,1.0,1,136,189.93936695997144,2.3534110221096682,0.7019190460735052,-2.3534110221096682
16,192,1.0,1,90,178.11936671859974,-0.3966831752472615,1.4973852779538914,0.3966831752472615
16,192,1.0,1,131,172.2910497499008,-1.472424243329698,0.4129853297291928,1.472424243329698
16,192,1.0,1,158,183.06755122293328,1.557295154526173,0.8372310568002042,-1.557295154526173
16,192,1.0,1,93,167.0402104345847,0.4565415562429962,0.9403375474700923,-0.4565415562429962
16,192,1.0,1,84,191.8595383481354,-0.41902984989499714,1.3398817516052057,0.41902984989499714
16,192,1.0,1,76,161.02606024399932,-1.189155780793243,0.4700548599274228,1.189155780793243
16,192,1.0,1,82,168.19215692192682,-0.14084174032964825,0.05029017832516569,0.14084174032964825
16,192,1.0,1,160,177.0088560469889,2.5349522402109415,0.7938694580702257,-2.5349522402109415
16,192,1.0,1,183,180.88781256226838,0.7008369062793065,0.4257224968514719,-0.7008369062793065
16,192,1.0,2,70,182.34388695983432,0.31280330672313994,1.053505433518218,-0.31280330672313994
16,192,1.0,2,55,188.3961165626604,-0.7513445723873815,0.34562302451942406,0.7513445723873815
16,192,1.0,2,139,192.23869342666507,-1.0665518826751281,0.6479361007268492,1.0665518826751281
16,192,1.0,2,101,182.45575420541763,-0.09865054224925984,0.6975629112093948,0.09865054224925984
16,192,1.0,2,114,178.07089656477876,-2.453463611963798,1.3102566392309387,2.453463611963798
16,192,1.0,2,84,174.11021678690878,-0.04758687216471458,0.08779413299398353,0.04758687216471458
16,192,1.0,2,19,179.0875477095471,-0.4563784630896919,2.5235217730690227,0.4563784630896919
16,192,1.0,2,151,167.0113324854584,-0.546416775849849,1.322733846470757,0.546416775849849
16,192,1.0,2,124,172.02353069259084,0.6258015777924015,0.7939833542041961,-0.6258015777924015
16,192,1.0,2,104,185.199889467028,0.05522352812522513,0.4704078150347861,-0.05522352812522513
16,192,1.0,2,58,182.57691819672345,-0.5116201445230502,0.4283240221749698,0.5116201445230502
16,192,1.0,2,96,168.97725062530077,-0.8877260626870225,0.9316196966194548,0.8877260626870225
16,192,1.0,2,46,173.4732063499944,0.4784352227302122,2.09312517948946,-0.4784352227302122
16,192,1.0,2,186,173.2772480824638,-5.767936808868001,1.8992018484773068,5.767936808868001
16,192,1.0,2,23,173.0766705824999,-0.6056879423492489,0.3935782960516856,0.6056879423492489
16,192,1.0,2,9,182.21546761256099,-0.48583963490457904,0.6490769701622656,0.48583963490457904
16,192,1.0,2,143,216.46130574479184,0.3792598679500543,1.1446974512271102,-0.3792598679500543
16,192,1.0,2,37,174.48377508160735,-0.19719698565634758,0.13678153733134524,0.19719698565634758
16,192,1.0,2,159,197.87069212568545,-0.024541312915857816,0.13881067988571072,0.024541312915857816
16,192,1.0,2,188,177.59360525855283,-0.6136241629069445,0.6973976106068767,0.6136241629069445
16,192,1.0,3,178,187.4019375243106,0.06675745478528938,0.18982156737340983,-0.06675745478528938
16,192,1.0,3,114,196.46760572311678,0.07079169164288146,0.15716317543428948,-0.07079169164288146
16,192,1.0,3,125,173.51365780013305,-0.33115203882610444,0.14498425283673555,0.33115203882610444
16,192,1.0,3,82,165.45377821712952,-0.06063977625666439,0.04429944274430797,0.06063977625666439
16,192,1.0,3,4,176.70983598172995,0.4947130293859914,0.7808186084156121,-0.4947130293859914
16,192,1.0,3,148,166.30397998456021,0.1731945078887236,0.16779972718786995,-0.1731945078887236
16,192,1.0,3,84,181.03067244272253,-3.1610485334038003,0.8323399098280531,3.1610485334038003
16,192,1.0,3,111,179.9155701320795,0.40211997740772176,0.6743213416106886,-0.40211997740772176
16,192,1.0,3,88,170.07380521055927,0.8615082949058603,0.86750023128911,-0.8615082949058603
16,192,1.0,3,14,183.1073968629997,0.5182402018872381,0.42794243071252946,-0.5182402018872381
16,192,1.0,3,114,196.46760572311678,0.07079169164288146,0.15716317543428948,-0.07079169164288146
16,192,1.0,3,89,186.0509994153442,-0.15738275983017047,0.46264568661404804,0.15738275983017047
16,192,1.0,3,43,173.87920207553685,-4.087336739083838,1.6017420877660165,4.087336739083838
16,192,1.0,3,119,162.43146148498573,0.3001282188981236,0.4433089346463368,-0.3001282188981236
16,192,1.0,3,96,198.84810319068578,0.24685556975276768,0.07654131286202981,-0.24685556975276768
16,192,1.0,3,30,203.92035097659226,0.15608893807248592,0.07156914985395924,-0.15608893807248592
16,192,1.0,3,4,176.70983598172995,0.4947130293859914,0.7808186084156121,-0.4947130293859914
16,192,1.0,3,174,165.7846720813049,0.4311764071990467,0.5623072570779608,-0.4311764071990467
16,192,1.0,3,188,205.09794818665426,2.620255249998195,0.6834159680449905,-2.620255249998195
16,192,1.0,3,116,180.31979646451535,-2.756048512986098,1.334939251378075,2.756048512986098
16,192,1.0,4,63,184.0234673857573,-2.0746580664493877,1.1861009870297068,2.0746580664493877
16,192,1.0,4,113,194.02760001364368,-7.20614081207367,1.9536763349777622,7.20614081207367
16,192,1.0,4,36,160.17632516794345,1.095459900048354,0.845233451721354,-1.095459900048354
16,192,1.0,4,26,186.26042705074008,-3.594429574383412,1.216682136338941,3.594429574383412
16,192,1.0,4,37,170.5870514994449,-0.7098167967857592,0.20738879332613447,0.7098167967857592
16,192,1.0,4,121,178.4476277556242,-4.386160333626037,2.13250802686154,4.386160333626037
16,192,1.0,4,177,188.14224391917352,-0.17784613904575508,0.18834746045475326,0.17784613904575508
16,192,1.0,4,45,169.21919207344558,-2.3467534548144613,0.8563133451153915,2.3467534548144613
16,192,1.0,4,68,206.38057106516015,0.2839018111806695,0.3469536545409322,-0.2839018111806695
16,192,1.0,4,128,188.25500549403353,-0.0876824500487885,0.05621329066506808,0.0876824500487885
16,192,1.0,4,31,173.30427861803253,0.23578628643306843,1.7708234989076392,-0.23578628643306843
16,192,1.0,4,86,176.48962983235057,0.2705881973951705,1.0890799223947527,-0.2705881973951705
16,192,1.0,4,42,179.5421860187514,-1.2847826992924922,2.0638601827564704,1.2847826992924922
16,192,1.0,4,12,177.14122791372313,-0.21169067344024484,0.6713046523795714,0.21169067344024484
16,192,1.0,4,118,176.22839116528536,0.42713991460240663,2.7288870177433258,-0.42713991460240663
16,192,1.0,4,93,173.76557037696378,-3.079919099204801,0.9157054135882885,3.079919099204801
16,192,1.0,4,183,218.42490496141843,-1.9804141507656254,0.9692121682131063,1.9804141507656254
16,192,1.0,4,41,181.73947240534233,0.3338170250615633,1.1109364234227113,-0.3338170250615633
16,192,1.0,4,105,166.4347350074299,-0.44312053749069946,0.3073392349083761,0.44312053749069946
16,192,1.0,4,134,178.77464304625533,-2.547928820358152,1.7248629494105354,2.547928820358152
16,192,1.0,5,146,200.61792521756053,5.080603953301193,0.9818042546484991,-5.080603953301193
16,192,1.0,5,98,191.05267149561269,-0.5204907789861295,0.164944894427681,0.5204907789861295
16,192,1.0,5,161,185.3729662287356,-5.038610693057166,1.3869414418457366,5.038610693057166
16,192,1.0,5,177,160.7077935151289,0.03682953269264999,0.01341439280953649,-0.03682953269264999
16,192,1.0,5,190,185.22113973401974,-6.616517706389743,1.5472251243818165,6.616517706389743
16,192,1.0,5,23,177.5614517555743,-0.056973080185599656,0.44682648623508303,0.056973080185599656
16,192,1.0,5,68,186.72656879927908,-2.4222518313140426,1.111978038599811,2.4222518313140426
16,192,1.0,5,162,206.96556285655447,-4.55586745090406,1.0100123389235005,4.55586745090406
16,192,1.0,5,150,179.20317913892637,-0.612407650938195,0.6768542539845606,0.612407650938195
16,192,1.0,5,189,170.89947000325685,-9.253732206347735,2.5033616346047456,9.253732206347735
16,192,1.0,5,113,192.73040704535526,1.698616607845338,0.535776911019,-1.698616607845338
16,192,1.0,5,80,185.1847222260481,-4.763355947559688,1.0566648371001492,4.763355947559688
16,192,1.0,5,85,181.79078964948857,2.521190052142515,1.3508522649064505,-2.521190052142515
16,192,1.0,5,59,187.66204219170268,-1.624318414759955,0.6330417568763878,1.624318414759955
16,192,1.0,5,131,180.69623893145138,-0.17751925700454763,0.4735963583129652,0.17751925700454763
16,192,1.0,5,36,177.25834557287055,-7.400385619990004,1.5099459567330396,7.400385619990004
16,192,1.0,5,20,175.1413976613664,-1.769420671998489,0.3141251976220891,1.769420671998489
16,192,1.0,5,8,172.90009283706576,0.7217429473669768,1.2730346716336949,-0.7217429473669768
16,192,1.0,5,152,192.03055752530992,-2.6298617659988963,1.0254141234534735,2.6298617659988963
16,192,1.0,5,31,173.85272225082477,1.027337938321267,0.7166227394590106,-1.027337938321267
16,320,1.0,0,189,272.7354663604052,-5.823534518163058,1.246212784106861,5.823534518163058
16,320,1.0,0,42,303.83654224041356,-1.5530430355911449,0.27450333478884525,1.5530430355911449
16,320,1.0,0,47,315.0281514906634,-9.202008767887207,2.2538585641424675,9.202008767887207
16,320,1.0,0,31,284.5527345263624,-2.7476211626159284,0.6262987155991175,2.7476211626159284
16,320,1.0,0,17,327.89239560983043,-7.416405406390481,1.5759776697185264,7.416405406390481
16,320,1.0,0,226,323.8890160883505,-6.828748091366492,1.4427514550730207,6.828748091366492
16,320,1.0,0,30,285.50711205704795,-4.202526709725873,1.5528535265863117,4.202526709725873
16,320,1.0,0,18,280.84194170841346,-8.664350389631721,1.8757669635946177,8.664350389631721
16,320,1.0,0,86,341.4242729259942,-7.400525899456227,1.2383466955159343,7.400525899456227
16,320,1.0,0,133,312.4725308648152,-5.939786576384108,0.9197334307248464,5.939786576384108
16,320,1.0,0,263,318.35349745074416,0.7648381775362054,0.16865648517113074,-0.7648381775362054
16,320,1.0,0,225,296.84462514723026,-0.8872342374924074,0.14231407480993985,0.8872342374924074
16,320,1.0,0,178,317.0379706748008,2.255878491435112,0.6622292317451404,-2.255878491435112
16,320,1.0,0,276,287.95654425263587,-4.29004676996982,1.244916622708041,4.29004676996982
16,320,1.0,0,207,263.57748507312556,-3.0024569074957412,0.43408565612646566,3.0024569074957412
16,320,1.0,0,73,294.6413579925667,2.8000818564288465,0.6886695365370712,-2.8000818564288465
16,320,1.0,0,217,277.8641287023935,-2.0733494368727747,0.5510943770789312,2.0733494368727747
16,320,1.0,0,21,303.7133548991565,0.18510680982575423,0.2917382624001936,-0.18510680982575423
16,320,1.0,0,316,290.8992585686141,1.9691212939573575,1.0615318759730796,-1.9691212939573575
16,320,1.0,0,206,320.8314310766096,-10.231002467701671,1.3981332697119515,10.231002467701671
16,320,1.0,1,308,302.23088837217904,4.228266843444089,3.0379010854162627,-4.228266843444089
16,320,1.0,1,279,337.55809550380206,-0.10224135279113966,0.07422093238203287,0.10224135279113966
16,320,1.0,1,186,295.0757054732573,-0.09808747092949943,0.04399136370287415,0.09808747092949943
16,320,1.0,1,183,283.22839160829216,0.7133138027960797,0.9167033859624989,-0.7133138027960797
16,320,1.0,1,316,279.456478440683,2.7403479763579526,2.2794066431912237,-2.7403479763579526
16,320,1.0,1,182,278.92587502203116,-0.015878832634655282,0.008210433067100453,0.015878832634655282
16,320,1.0,1,127,300.97990822708607,-1.4229310259197234,1.220294363671825,1.4229310259197234
16,320,1.0,1,240,311.2901395818827,-0.4422394380773085,0.428024649225339,0.4422394380773085
16,320,1.0,1,81,290.1888763114293,2.0249448372759957,1.1218625559035036,-2.0249448372759957
16,320,1.0,1,174,302.93035334489235,0.1729982228503104,0.18891010368222627,-0.1729982228503104
16,320,1.0,1,30,307.6533260395454,1.3824379303000853,0.8179864682035785,-1.3824379303000853
16,320,1.0,1,204,300.95021659239933,1.8912894509578564,0.512085072412781,-1.8912894509578564
16,320,1.0,1,53,315.4234198704803,2.4784055344229614,1.4276425146051008,-2.4784055344229614
16,320,1.0,1,285,345.65152567266034,-2.54279833643497,1.9225569853806412,2.54279833643497
16,320,1.0,1,274,282.36980278516245,-1.0049811655538292,0.5046267524863537,1.0049811655538292
16,320,1.0,1,184,277.2958537622791,-0.5226434587065114,0.3804774528961392,0.5226434587065114
16,320,1.0,1,146,292.2185162752802,4.2053832649559695,1.9547128469101072,-4.2053832649559695
16,320,1.0,1,182,278.92587502203116,-0.015878832634655282,0.008210433067100453,0.015878832634655282
16,320,1.0,1,7,272.5537656063574,-0.020002020610320415,0.010661857416919052,0.020002020610320415
16,320,1.0,1,181,276.2961306354225,-1.5513364137732424,0.7942669381671188,1.5513364137732424
16,320,1.0,2,187,285.6190446025118,-0.008062162584565158,0.0012446890287876045,0.008062162584565158
16,320,1.0,2,213,306.4316107636727,6.532616473876885,1.5142382658789382,-6.532616473876885
16,320,1.0,2,78,301.16313597636815,-0.8044769803107101,0.4373264732185209,0.8044769803107101
16,320,1.0,2,58,289.646734886945,-0.5514827193374003,0.39378167828592137,0.5514827193374003
16,320,1.0,2,51,290.384144838079,4.565997395171735,1.6859918280250132,-4.565997395171735
16,320,1.0,2,215,308.36787662881534,1.4150004014720707,0.4642925336898234,-1.4150004014720707
16,320,1.0,2,204,312.7368049207586,0.08389340218241159,0.04855434322902541,-0.08389340218241159
16,320,1.0,2,281,273.84454319970996,0.003129357494628948,0.018382795868401747,-0.003129357494628948
16,320,1.0,2,117,321.862077911783,2.077611676512902,0.9643078954927424,-2.077611676512902
16,320,1.0,2,136,321.2641623204586,-0.8644675220288036,0.19806509640252434,0.8644675220288036
16,320,1.0,2,32,359.1019488509939,-1.104137989990079,0.28397650861637036,1.104137989990079
16,320,1.0,2,264,266.7627314626742,-3.117675447307306,1.0358229900156033,3.117675447307306
16,320,1.0,2,223,302.8612400115273,0.08781943124870395,0.05899796085557529,-0.08781943124870395
16,320,1.0,2,308,279.4195689249455,-4.809377715218545,2.2657672039012997,4.809377715218545
16,320,1.0,2,90,292.5417285640101,-0.04971665915132917,0.10919031253927702,0.04971665915132917
16,320,1.0,2,16,315.8509491955638,0.3497071161829126,0.08231314486714059,-0.3497071161829126
16,320,1.0,2,139,307.8207982931793,2.7354177017850816,1.7723467128132657,-2.7354177017850816
16,320,1.0,2,43,314.8280947341074,0.18889128424905266,0.11960710880883463,-0.18889128424905266
16,320,1.0,2,44,315.4085120338292,7.1377401885804375,1.6229671863212678,-7.1377401885804375
16,320,1.0,2,159,300.40522690512637,-0.7304582002786901,0.3759886952773801,0.7304582002786901
16,320,1.0,3,245,270.5932318104348,-0.09478948314716718,0.09197683147947222,0.09478948314716718
16,320,1.0,3,279,326.7432799543807,-0.660530463606392,0.46606440296550167,0.660530463606392
16,320,1.0,3,195,271.66169610774654,0.346117050040192,1.1007923299200901,-0.346117050040192
16,320,1.0,3,253,304.484705148025,-0.2042350868956646,0.10851618240678773,0.2042350868956646
16,320,1.0,3,44,317.32856859611417,-0.4370080477973204,0.44646645608631697,0.4370080477973204
16,320,1.0,3,300,298.29236022058416,-0.23013064653423498,0.3867624719572711,0.23013064653423498
16,320,1.0,3,189,306.36222114571456,0.5497343922632467,0.5940509162436931,-0.5497343922632467
16,320,1.0,3,99,341.15140572246116,-2.1646165535699424,0.7021046393060679,2.1646165535699424
16,320,1.0,3,211,289.5274414657913,-5.459877963258805,2.7914096075857486,5.459877963258805
16,320,1.0,3,302,302.7905425406566,-0.558241118709816,0.37121864475352684,0.558241118709816
16,320,1.0,3,40,282.4135170687653,0.24404357628705498,0.7745254457120287,-0.24404357628705498
16,320,1.0,3,35,331.7716723936894,-0.018486095696687244,0.02608071046852256,0.018486095696687244
16,320,1.0,3,301,315.1316562505587,-0.02170984117117314,0.052252794531154834,0.02170984117117314
16,320,1.0,3,280,321.3660690887739,-0.6484197492727333,1.0551912739445948,0.6484197492727333
16,320,1.0,3,60,296.2209986537152,-0.022522730738955943,0.006698894822529056,0.022522730738955943
16,320,1.0,3,243,282.9806655194526,-0.676128406789644,0.6477579754641107,0.676128406789644
16,320,1.0,3,65,348.8709133102916,0.04942786696344115,0.05512793287715212,-0.04942786696344115
16,320,1.0,3,154,330.12116065559303,-3.555585951455157,1.4038329804218526,3.555585951455157
16,320,1.0,3,89,334.83413643349763,0.3662166931093793,0.457970516135775,-0.3662166931093793
16,320,1.0,3,233,327.23199737204936,-1.5730404434149534,0.9149786114815615,1.5730404434149534
16,320,1.0,4,174,306.87883635720755,-5.054996317985314,0.8416865215081226,5.054996317985314
16,320,1.0,4,232,319.69502583767814,2.1236437303370224,0.6348316917104795,-2.1236437303370224
16,320,1.0,4,15,287.71298011890286,-0.16672938766382117,0.08927611778920941,0.16672938766382117
16,320,1.0,4,85,323.13702100197463,-1.3653339501914274,1.1031071586629153,1.3653339501914274
16,320,1.0,4,265,287.75182154661917,0.944817439949702,0.3903678592514126,-0.944817439949702
16,320,1.0,4,31,294.0568186132863,-1.0718376223752273,0.6009366520787598,1.0718376223752273
16,320,1.0,4,249,290.9804816214154,-1.3188781075030533,1.357367967564295,1.3188781075030533
16,320,1.0,4,90,331.20979508165556,2.518902434484886,1.3303154107554898,-2.518902434484886
16,320,1.0,4,124,309.07856454173987,0.05165103307103891,0.20727318156329066,-0.05165103307103891
16,320,1.0,4,186,317.6440184283563,-1.7600440074538994,0.44207499622431357,1.7600440074538994
16,320,1.0,4,82,320.48484413394067,-0.10361819426807983,0.1878336661378497,0.10361819426807983
16,320,1.0,4,95,325.70474976425464,-0.1672407561848388,1.0863968073878687,0.1672407561848388
16,320,1.0,4,287,307.31198513299523,-0.10866342396971618,0.12404376459491395,0.10866342396971618
16,320,1.0,4,40,298.195546946705,-3.7478069201805795,0.9503188029505807,3.7478069201805795
16,320,1.0,4,105,268.2878738904368,-1.385336607795324,0.6082253654736203,1.385336607795324
16,320,1.0,4,175,312.43446660012637,-3.8084624376789975,1.2728854308805566,3.8084624376789975
16,320,1.0,4,261,313.0075781125889,-0.46561648625490193,0.12139816374655688,0.46561648625490193
16,320,1.0,4,150,271.96497881509464,-0.009056459291770125,0.051791825908704237,0.009056459291770125
16,320,1.0,4,151,315.702558272198,-0.07951078878124918,0.1286174617100606,0.07951078878124918
16,320,1.0,4,95,325.70474976425464,-0.1672407561848388,1.0863968073878687,0.1672407561848388
16,320,1.0,5,319,278.632027372552,-0.34154443516715105,0.9439101026204644,0.34154443516715105
16,320,1.0,5,285,301.98412737040917,-1.6790467763004813,0.37710335528640027,1.6790467763004813
16,320,1.0,5,82,287.6686516827399,0.38082109611494275,0.12897088543348234,-0.38082109611494275
16,320,1.0,5,144,282.96932888354013,0.016160713455491305,0.6826578329329092,-0.016160713455491305
16,320,1.0,5,314,325.18549615493487,-0.0904762968743853,0.3965345724210856,0.0904762968743853
16,320,1.0,5,267,329.57945384206994,0.06648485056089726,0.47420819082655186,-0.06648485056089726
16,320,1.0,5,130,275.2530080249762,-0.5029306462763827,0.3891781078946006,0.5029306462763827
16,320,1.0,5,252,291.19621076015875,-0.02907439939585288,0.042029648289062305,0.02907439939585288
16,320,1.0,5,240,298.6825450896215,-0.17461748849495962,1.32937681325918,0.17461748849495962
16,320,1.0,5,39,386.5180863446493,-0.10902532953898003,0.06734809270654196,0.10902532953898003
16,320,1.0,5,294,299.532269983842,-1.3738496527049335,0.7962979603103233,1.3738496527049335
16,320,1.0,5,28,298.35809434152895,1.9485512193793113,2.0970136295204647,-1.9485512193793113
16,320,1.0,5,187,300.51653895132074,-1.409154621193835,1.0386084671757463,1.409154621193835
16,320,1.0,5,288,301.0048422020835,2.277808568778113,1.7811772714785574,-2.277808568778113
16,320,1.0,5,34,297.9268702961103,-0.24308389609447545,0.17702364334129816,0.24308389609447545
16,320,1.0,5,257,289.9509988188605,0.8350280505479475,0.8815026778736317,-0.8350280505479475
16,320,1.0,5,35,326.9181709661973,0.07653458948146863,0.4902651721010236,-0.07653458948146863
16,320,1.0,5,226,314.6028649837334,-0.6098189802634408,0.7484155042224683,0.6098189802634408
16,320,1.0,5,296,330.0343411549341,-0.5592983303472465,0.20420105839069302,0.5592983303472465
16,320,1.0,5,34,297.9268702961103,-0.24308389609447545,0.17702364334129816,0.24308389609447545
